"site_id","Date","DateTime","Value","Unit","CharacteristicName","USGSPCode","Result_ND","ResultSampleFractionText","BaseflowConditions"
"USGS-01198135",1987-10-16,1987-10-16 15:00:00,149,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192500",2019-08-01,2019-08-01 15:15:00,295,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192500",2019-08-01,2019-08-01 15:15:00,279,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189995",2017-10-19,2017-10-19 16:15:00,154,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01124000",2017-09-12,2017-09-12 13:15:00,136,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198125",1995-04-14,1995-04-14 16:45:00,146,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"CT_DEP01_WQX-15499",2014-09-25,2014-09-25 15:31:00,88,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01188000",2019-10-08,2019-10-08 16:30:00,99,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01188000",2019-10-08,2019-10-08 16:30:00,95,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01117350",1982-09-02,1982-09-02 17:30:00,60,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01117350",1982-09-02,1982-09-02 17:30:00,46,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-17024101",2014-09-22,2014-09-22 14:30:00,100,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"USGS-01170006",2019-04-18,2019-04-18 16:00:00,42,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-14736",2014-09-30,2014-09-30 14:29:00,84,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01208500",2017-06-19,2017-06-19 16:15:00,240,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01201487",2017-09-11,2017-09-11 15:00:00,439,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01201487",2017-09-11,2017-09-11 15:00:00,413,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-17024101",2014-05-13,2014-05-13 14:00:00,318,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"21NYDECA_WQX-17025100",2014-08-04,2014-08-04 14:20:00,498,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"CT_DEP01_WQX-14310",2014-10-14,2014-10-14 14:09:00,218,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01184000",2017-09-07,2017-09-07 15:10:00,89,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188000",2017-04-17,2017-04-17 12:45:00,83,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01137500",1995-09-13,1995-09-13 15:45:00,37,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01201487",2022-03-16,2022-03-16 16:30:00,422,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01170100",2019-08-09,2019-08-09 14:40:00,51,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",2017-04-05,2017-04-05 14:20:00,72,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",2017-04-05,2017-04-05 14:20:00,64,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2019-03-11,2019-03-11 15:45:00,94,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01152850",1977-04-28,1977-04-28 17:00:00,34,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198125",1996-09-24,1996-09-24 13:30:00,113,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01180800",1976-07-27,1976-07-27 17:45:00,138,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-433602072351801",1995-08-03,1995-08-03 19:30:00,92,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01118500",1983-08-11,1983-08-11 14:15:00,85,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01201487",2017-07-17,2017-07-17 15:15:00,424,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",2017-05-10,2017-05-10 15:10:00,55,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",1997-09-24,1997-09-24 15:00:00,244,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01198125",1997-09-24,1997-09-24 15:00:00,232,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01198135",1987-08-10,1987-08-10 16:15:00,205,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",2019-03-20,2019-03-20 14:50:00,75,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01189995",2017-07-18,2017-07-18 16:00:00,109,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184000",2017-04-18,2017-04-18 13:40:00,61,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01184000",2017-04-18,2017-04-18 13:40:00,49,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01127000",2019-05-14,2019-05-14 13:30:00,64,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01169900",1994-08-11,1994-08-11 17:15:00,126,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01169900",1994-08-11,1994-08-11 17:15:00,108,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01170100",2017-05-10,2017-05-10 14:20:00,51,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",2017-09-21,2017-09-21 13:00:00,404,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2019-07-01,2019-07-01 16:20:00,268,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",2019-07-01,2019-07-01 16:20:00,238,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2019-06-24,2019-06-24 14:40:00,245,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01208500",2017-07-20,2017-07-20 15:15:00,263,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01208500",2017-07-20,2017-07-20 15:15:00,226,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01203000",2017-07-17,2017-07-17 13:30:00,115,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",2017-05-17,2017-05-17 14:30:00,104,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",2017-05-17,2017-05-17 14:30:00,88,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198125",2017-05-15,2017-05-15 15:15:00,157,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",2017-05-15,2017-05-15 15:15:00,141,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-16011112",2008-08-18,2008-08-18 14:30:00,68,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01125520",2019-07-08,2019-07-08 17:45:00,135,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-16011112",2008-06-09,2008-06-09 14:30:00,55,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01208500",2019-08-08,2019-08-08 15:45:00,168,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-16012100",2008-07-01,2008-07-01 14:40:00,200,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01184490",2019-10-07,2019-10-07 13:30:00,251,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198135",1987-06-16,1987-06-16 14:40:00,201,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192704",2019-06-27,2019-06-27 15:00:00,292,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-16012102",2008-06-10,2008-06-10 14:20:00,253,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01193500",2017-07-06,2017-07-06 16:00:00,102,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-16011112",2008-09-16,2008-09-16 14:30:00,66,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01201487",2019-06-03,2019-06-03 16:15:00,315,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-16012102",2008-07-30,2008-07-30 13:45:00,231,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA_WQX-16012102",2008-05-20,2008-05-20 14:15:00,225,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01125100",2017-08-16,2017-08-16 14:45:00,160,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01203000",2017-06-26,2017-06-26 18:30:00,124,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",2017-08-24,2017-08-24 13:00:00,301,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189030",2017-08-24,2017-08-24 13:00:00,282,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01125520",2017-09-12,2017-09-12 17:00:00,219,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01125520",2017-09-12,2017-09-12 17:00:00,171,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01196500",2017-06-20,2017-06-20 13:30:00,265,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01196500",2017-06-20,2017-06-20 13:30:00,237,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-16012100",2008-04-10,2008-04-10 15:10:00,149,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01189995",2017-09-21,2017-09-21 18:45:00,123,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01189995",2017-09-21,2017-09-21 18:45:00,115,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01154500",1987-06-23,1987-06-23 13:30:00,64,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01154500",1987-06-23,1987-06-23 13:30:00,57,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01120800",2017-09-13,2017-09-13 14:45:00,69,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01184490",2017-07-12,2017-07-12 12:30:00,227,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192500",2017-09-25,2017-09-25 16:30:00,333,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192500",2017-08-09,2017-08-09 15:30:00,248,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192500",2017-08-09,2017-08-09 15:30:00,220,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01174575",1987-05-20,1987-05-20 15:30:00,23,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01209710",2017-08-23,2017-08-23 13:50:00,303,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",1999-05-17,1999-05-17 14:30:00,167,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01183610",2019-03-18,2019-03-18 17:30:00,68,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198125",2019-06-04,2019-06-04 16:00:00,195,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01205500",2017-07-17,2017-07-17 17:45:00,172,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124350",1982-08-17,1982-08-17 14:05:00,84,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01124350",1982-08-17,1982-08-17 14:05:00,63,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01120800",2019-08-12,2019-08-12 13:45:00,76,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01170100",2017-08-07,2017-08-07 14:10:00,59,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",1998-07-24,1998-07-24 13:40:00,170,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA-17021113",2004-08-11,2004-08-11 15:00:00,247,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17021113",2004-09-07,2004-09-07 15:00:00,251,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17021113",2004-04-12,2004-04-12 13:00:00,190,"mgLTDS","Total dissolved solids",NA,NA,NA,1
"21NYDECA-17021113",2004-09-27,2004-09-27 16:00:00,172,"mgLTDS","Total dissolved solids",NA,NA,NA,1
"21NYDECA-17021113",2004-06-16,2004-06-16 15:00:00,231,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17021113",2004-07-12,2004-07-12 15:00:00,250,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17021113",2004-10-19,2004-10-19 17:00:00,212,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17021113",2004-05-24,2004-05-24 15:00:00,211,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01192500",2017-06-06,2017-06-06 17:00:00,213,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"21NYDECA-17021113",2004-05-03,2004-05-03 15:00:00,198,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01208500",2021-07-27,2021-07-27 15:30:00,172,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA-17022503",2004-05-24,2004-05-24 13:00:00,413,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17022503",2004-09-07,2004-09-07 14:00:00,402,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17022503",2004-06-16,2004-06-16 14:00:00,455,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17022503",2004-05-03,2004-05-03 14:00:00,56900,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17022503",2004-10-19,2004-10-19 15:00:00,357,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17022503",2004-04-12,2004-04-12 14:00:00,427,"mgLTDS","Total dissolved solids",NA,NA,NA,1
"21NYDECA-17022503",2004-07-12,2004-07-12 14:00:00,423,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17022503",2004-09-27,2004-09-27 15:00:00,344,"mgLTDS","Total dissolved solids",NA,NA,NA,1
"21NYDECA-17022503",2004-08-11,2004-08-11 14:00:00,393,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17023307",2004-09-27,2004-09-27 13:00:00,462,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17023307",2004-05-03,2004-05-03 13:00:00,560,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17023307",2004-08-11,2004-08-11 13:00:00,626,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17023307",2004-07-12,2004-07-12 13:00:00,611,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17023307",2004-06-16,2004-06-16 13:00:00,535,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17023307",2004-10-19,2004-10-19 14:00:00,284,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17023307",2004-09-07,2004-09-07 13:00:00,522,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17023307",2004-04-12,2004-04-12 16:00:00,531,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA-17023307",2004-05-24,2004-05-24 14:00:00,510,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01208500",2019-07-11,2019-07-11 13:30:00,278,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01192500",2019-06-20,2019-06-20 16:30:00,269,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-17024101",2009-09-08,2009-09-08 06:00:00,95,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"USGS-01174565",1984-07-10,1984-07-10 16:30:00,22,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-17022401",2009-08-17,2009-08-17 14:50:00,490,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"USGS-01209710",2019-05-01,2019-05-01 14:30:00,186,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01198125",1998-08-20,1998-08-20 13:30:00,213,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01201487",2019-09-26,2019-09-26 14:45:00,471,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01201487",2019-09-26,2019-09-26 14:45:00,471,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01200600",2019-05-06,2019-05-06 17:00:00,149,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01177000",2019-08-19,2019-08-19 14:15:00,77,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01188000",2019-04-15,2019-04-15 16:15:00,69,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01201487",2021-05-11,2021-05-11 16:30:00,281,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01118500",1998-06-03,1998-06-03 10:30:00,72,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"21NYDECA_WQX-17022401",2009-10-20,2009-10-20 15:45:00,346,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"21NYDECA_WQX-17022401",2009-09-08,2009-09-08 15:10:00,614,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"21NYDECA_WQX-17022401",2009-05-18,2009-05-18 14:50:00,462,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"21NYDECA-16011102",2003-04-30,2003-04-30 13:00:00,231,"mgLTDS","Total dissolved solids",NA,NA,NA,1
"21NYDECA-16011102",2003-06-09,2003-06-09 14:00:00,215,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01118500",1998-08-27,1998-08-27 13:45:00,104,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01118500",1998-08-27,1998-08-27 13:45:00,89,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01118500",1984-10-25,1984-10-25 13:25:00,98,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-15499",2017-10-17,2017-10-17 16:57:00,106,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"CT_DEP01_WQX-14456",2017-10-11,2017-10-11 14:18:00,228,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA_WQX-17024101",2009-07-01,2009-07-01 14:50:00,98,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"USGS-01208049",2019-05-20,2019-05-20 17:30:00,93,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2021-03-22,2021-03-22 14:10:00,229,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"CT_DEP01_WQX-14392",2017-10-05,2017-10-05 13:42:00,482,"mgLTDS","Total dissolved solids",NA,NA,NA,1
"USGS-01138500",1983-07-29,1983-07-29 17:00:00,86,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01138500",1983-07-29,1983-07-29 17:00:00,50,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01144000",1994-04-05,1994-04-05 15:45:00,60,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-14414",2017-10-04,2017-10-04 14:17:00,383,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"CT_DEP01_WQX-14800",2017-10-11,2017-10-11 15:08:00,163,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01205500",2019-07-16,2019-07-16 18:15:00,179,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01170100",2019-04-10,2019-04-10 15:00:00,41,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"CT_DEP01_WQX-14461",2017-10-06,2017-10-06 14:29:00,209,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"USGS-01208990",2019-07-15,2019-07-15 17:00:00,163,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01118500",1984-09-07,1984-09-07 16:00:00,76,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"USGS-01118500",1984-09-07,1984-09-07 16:00:00,68,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"CT_DEP01_WQX-14317",2017-10-11,2017-10-11 13:30:00,346,"mgLTDS","Total dissolved solids",NA,NA,NA,0
"21NYDECA_WQX-17022503",2009-10-20,2009-10-20 16:40:00,307,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"21NYDECA_WQX-17022401",2009-06-29,2009-06-29 15:40:00,468,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"21NYDECA_WQX-17022401",2009-07-28,2009-07-28 15:30:00,520,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"21NYDECA_WQX-17022503",2009-05-18,2009-05-18 15:55:00,367,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"USGS-01131500",1994-06-30,1994-06-30 15:45:00,53,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01174050",1984-07-03,1984-07-03 13:00:00,24,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01174565",1984-05-08,1984-05-08 18:00:00,24,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01198135",1984-10-22,1984-10-22 18:02:00,188,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"21NYDECA_WQX-17022503",2009-08-17,2009-08-17 15:55:00,328,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"USGS-01174560",1983-09-02,1983-09-02 15:00:00,35,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"21NYDECA_WQX-17024101",2009-10-19,2009-10-19 15:20:00,98,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"USGS-01118500",1983-06-16,1983-06-16 13:30:00,76,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",1
"21NYDECA_WQX-17022503",2009-04-28,2009-04-28 15:15:00,389,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"21NYDECA_WQX-17024101",2009-06-09,2009-06-09 14:30:00,90,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"USGS-01174555",1984-09-11,1984-09-11 20:45:00,16,"mgLTDS","Total dissolved solids","70301",TRUE,"Dissolved",0
"21NYDECA_WQX-17022503",2009-09-08,2009-09-08 16:05:00,346,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"USGS-01174565",1984-05-30,1984-05-30 14:30:00,15,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-17022503",2009-07-28,2009-07-28 05:00:00,345,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"USGS-01198125",1998-06-25,1998-06-25 16:30:00,142,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01174565",1984-07-17,1984-07-17 13:45:00,24,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-17024101",2009-07-27,2009-07-27 06:45:00,89,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"USGS-01198125",1998-05-12,1998-05-12 14:00:00,136,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01174565",1984-10-23,1984-10-23 19:00:00,29,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-17024101",2009-05-18,2009-05-18 14:20:00,102,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"21NYDECA_WQX-17022401",2009-04-28,2009-04-28 14:30:00,509,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"21NYDECA_WQX-17022401",2009-04-09,2009-04-09 13:15:00,554,"mgLTDS","Total dissolved solids",NA,NA,"Total",1
"USGS-01174050",1984-09-25,1984-09-25 12:15:00,30,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-17022503",2009-09-28,2009-09-28 16:10:00,301,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"USGS-01174050",1984-10-16,1984-10-16 18:30:00,33,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"21NYDECA_WQX-17024101",2009-04-07,2009-04-07 14:40:00,99,"mgLTDS","Total dissolved solids",NA,NA,"Total",0
"USGS-01174565",1984-05-01,1984-05-01 19:00:00,25,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",1
"USGS-01174565",1984-06-19,1984-06-19 18:30:00,29,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
"USGS-01209710",2019-08-05,2019-08-05 14:40:00,292,"mgLTDS","Total dissolved solids","70300",NA,"Dissolved",0
"USGS-01209710",2019-08-05,2019-08-05 14:40:00,260,"mgLTDS","Total dissolved solids","70301",NA,"Dissolved",0
